instance,run,seed,island,model,window,window_start_iter,window_end_iter,rejections
bonus1000,9,81,7,ELASTICNET,7,350,399,24
bonus1000,9,81,5,WEIBULLAFT,5,250,299,1
bonus1000,9,81,5,WEIBULLAFT,6,300,349,1
bonus1000,9,81,4,SSVM,7,350,399,28
bonus1000,9,81,2,GBSA,7,350,399,8
bonus1000,9,81,7,ELASTICNET,8,400,449,29
bonus1000,9,81,6,KNN,7,350,399,3
bonus1000,9,81,8,MTLR,7,350,399,13
bonus1000,9,81,4,SSVM,8,400,449,29
bonus1000,9,81,,,0,0,49,1
bonus1000,9,81,7,ELASTICNET,9,450,499,30
bonus1000,9,81,1,RSF,6,300,349,1
bonus1000,9,81,5,WEIBULLAFT,7,350,399,2
bonus1000,9,81,4,SSVM,9,450,499,23
bonus1000,9,81,7,ELASTICNET,10,500,549,34
bonus1000,9,81,8,MTLR,8,400,449,19
bonus1000,9,81,2,GBSA,8,400,449,13
bonus1000,9,81,7,ELASTICNET,11,550,599,26
bonus1000,9,81,6,KNN,8,400,449,2
bonus1000,9,81,4,SSVM,10,500,549,25
bonus1000,9,81,8,MTLR,9,450,499,14
bonus1000,9,81,2,GBSA,9,450,499,9
bonus1000,9,81,4,SSVM,11,550,599,28
bonus1000,9,81,8,MTLR,10,500,549,16
bonus1000,9,81,4,SSVM,12,600,649,32
bonus1000,9,81,2,GBSA,10,500,549,6
bonus1000,9,81,4,SSVM,13,650,699,38
bonus1000,9,81,8,MTLR,11,550,599,12
bonus1000,9,81,4,SSVM,14,700,749,37
bonus1000,9,81,2,GBSA,11,550,599,14
bonus1000,9,81,4,SSVM,15,750,799,40
bonus1000,9,81,4,SSVM,16,800,849,38
bonus1000,9,81,6,KNN,10,500,549,1
bonus1000,9,81,8,MTLR,12,600,649,16
bonus1000,9,81,4,SSVM,17,850,899,43
bonus1000,9,81,4,SSVM,18,900,949,40
bonus1000,9,81,2,GBSA,12,600,649,7
bonus1000,9,81,4,SSVM,19,950,999,34
bonus1000,9,81,8,MTLR,13,650,699,21
bonus1000,9,81,6,KNN,11,550,599,1
bonus1000,9,81,3,DEEPSURV,10,500,549,1
bonus1000,9,81,2,GBSA,13,650,699,10
bonus1000,9,81,8,MTLR,14,700,749,26
bonus1000,9,81,6,KNN,12,600,649,1
bonus1000,9,81,8,MTLR,15,750,799,19
bonus1000,9,81,2,GBSA,14,700,749,9
bonus1000,9,81,8,MTLR,16,800,849,23
bonus1000,9,81,3,DEEPSURV,12,600,649,2
bonus1000,9,81,2,GBSA,15,750,799,6
bonus1000,9,81,8,MTLR,17,850,899,22
bonus1000,9,81,8,MTLR,18,900,949,22
bonus1000,9,81,2,GBSA,16,800,849,6
bonus1000,9,81,3,DEEPSURV,13,650,699,1
bonus1000,9,81,6,KNN,15,750,799,3
bonus1000,9,81,8,MTLR,19,950,999,11
bonus1000,9,81,2,GBSA,17,850,899,3
bonus1000,9,81,2,GBSA,18,900,949,6
bonus1000,9,81,6,KNN,16,800,849,1
bonus1000,9,81,2,GBSA,19,950,999,4
bonus1000,9,81,6,KNN,18,900,949,1
concentricCircles1,10,91,0,COX,4,200,249,14
concentricCircles1,10,91,4,SSVM,4,200,249,37
concentricCircles1,10,91,7,ELASTICNET,4,200,249,35
concentricCircles1,10,91,6,KNN,4,200,249,5
concentricCircles1,10,91,0,COX,5,250,299,16
concentricCircles1,10,91,4,SSVM,5,250,299,42
concentricCircles1,10,91,1,RSF,4,200,249,27
concentricCircles1,10,91,2,GBSA,4,200,249,33
concentricCircles1,10,91,7,ELASTICNET,5,250,299,40
concentricCircles1,10,91,4,SSVM,6,300,349,40
concentricCircles1,10,91,5,WEIBULLAFT,4,200,249,18
concentricCircles1,10,91,7,ELASTICNET,6,300,349,34
concentricCircles1,10,91,2,GBSA,5,250,299,31
concentricCircles1,10,91,4,SSVM,7,350,399,32
concentricCircles1,10,91,7,ELASTICNET,7,350,399,38
concentricCircles1,10,91,0,COX,6,300,349,16
concentricCircles1,10,91,6,KNN,5,250,299,8
concentricCircles1,10,91,2,GBSA,6,300,349,22
concentricCircles1,10,91,5,WEIBULLAFT,5,250,299,22
concentricCircles1,10,91,1,RSF,5,250,299,25
concentricCircles1,10,91,0,COX,7,350,399,12
concentricCircles1,10,91,2,GBSA,7,350,399,26
concentricCircles1,10,91,5,WEIBULLAFT,6,300,349,13
concentricCircles1,10,91,0,COX,8,400,449,14
concentricCircles1,10,91,6,KNN,6,300,349,4
concentricCircles1,10,91,1,RSF,6,300,349,28
concentricCircles1,10,91,5,WEIBULLAFT,7,350,399,20
concentricCircles1,10,91,8,MTLR,3,150,199,1
concentricCircles1,10,91,3,DEEPSURV,4,200,249,27
concentricCircles1,10,91,8,MTLR,4,200,249,9
concentricCircles1,10,91,6,KNN,7,350,399,3
concentricCircles1,10,91,0,COX,9,450,499,9
concentricCircles1,10,91,3,DEEPSURV,5,250,299,32
concentricCircles1,10,91,3,DEEPSURV,6,300,349,31
concentricCircles1,10,91,8,MTLR,5,250,299,11
concentricCircles1,10,91,1,RSF,7,350,399,20
concentricCircles1,10,91,3,DEEPSURV,7,350,399,25
concentricCircles1,10,91,3,DEEPSURV,8,400,449,4
concentricCircles1,10,91,8,MTLR,6,300,349,9
concentricCircles1,10,91,8,MTLR,7,350,399,11
concentricCircles1,1,1,0,COX,4,200,249,38
concentricCircles1,1,1,0,COX,5,250,299,42
concentricCircles1,1,1,0,COX,6,300,349,38
concentricCircles1,1,1,7,ELASTICNET,4,200,249,31
concentricCircles1,1,1,4,SSVM,4,200,249,37
concentricCircles1,1,1,6,KNN,4,200,249,9
concentricCircles1,1,1,0,COX,7,350,399,32
concentricCircles1,1,1,1,RSF,4,200,249,31
concentricCircles1,1,1,2,GBSA,4,200,249,28
concentricCircles1,1,1,4,SSVM,5,250,299,37
concentricCircles1,1,1,7,ELASTICNET,5,250,299,37
concentricCircles1,1,1,5,WEIBULLAFT,4,200,249,32
concentricCircles1,1,1,4,SSVM,6,300,349,26
concentricCircles1,1,1,7,ELASTICNET,6,300,349,31
concentricCircles1,1,1,2,GBSA,5,250,299,26
concentricCircles1,1,1,6,KNN,5,250,299,6
concentricCircles1,1,1,5,WEIBULLAFT,5,250,299,35
concentricCircles1,1,1,7,ELASTICNET,7,350,399,36
concentricCircles1,1,1,4,SSVM,7,350,399,28
concentricCircles1,1,1,2,GBSA,6,300,349,25
concentricCircles1,1,1,1,RSF,5,250,299,31
concentricCircles1,1,1,5,WEIBULLAFT,6,300,349,34
concentricCircles1,1,1,2,GBSA,7,350,399,20
concentricCircles1,1,1,5,WEIBULLAFT,7,350,399,34
concentricCircles1,1,1,6,KNN,6,300,349,3
concentricCircles1,1,1,1,RSF,6,300,349,34
concentricCircles1,1,1,3,DEEPSURV,4,200,249,18
concentricCircles1,1,1,6,KNN,7,350,399,9
concentricCircles1,1,1,8,MTLR,4,200,249,15
concentricCircles1,1,1,1,RSF,7,350,399,33
concentricCircles1,1,1,3,DEEPSURV,5,250,299,18
concentricCircles1,1,1,8,MTLR,5,250,299,21
concentricCircles1,1,1,3,DEEPSURV,6,300,349,18
concentricCircles1,1,1,8,MTLR,6,300,349,11
concentricCircles1,1,1,3,DEEPSURV,7,350,399,27
concentricCircles1,1,1,8,MTLR,7,350,399,14
concentricCircles1,2,11,0,COX,4,200,249,18
concentricCircles1,2,11,0,COX,5,250,299,34
concentricCircles1,2,11,6,KNN,4,200,249,17
concentricCircles1,2,11,4,SSVM,4,200,249,28
concentricCircles1,2,11,1,RSF,4,200,249,28
concentricCircles1,2,11,0,COX,6,300,349,34
concentricCircles1,2,11,2,GBSA,4,200,249,22
concentricCircles1,2,11,4,SSVM,5,250,299,35
concentricCircles1,2,11,0,COX,7,350,399,37
concentricCircles1,2,11,6,KNN,5,250,299,15
concentricCircles1,2,11,2,GBSA,5,250,299,24
concentricCircles1,2,11,4,SSVM,6,300,349,28
concentricCircles1,2,11,0,COX,8,400,449,16
concentricCircles1,2,11,7,ELASTICNET,4,200,249,1
concentricCircles1,2,11,7,ELASTICNET,5,250,299,33
concentricCircles1,2,11,4,SSVM,7,350,399,27
concentricCircles1,2,11,6,KNN,6,300,349,18
concentricCircles1,2,11,7,ELASTICNET,6,300,349,27
concentricCircles1,2,11,2,GBSA,6,300,349,18
concentricCircles1,2,11,1,RSF,5,250,299,26
concentricCircles1,2,11,7,ELASTICNET,7,350,399,24
concentricCircles1,2,11,6,KNN,7,350,399,21
concentricCircles1,2,11,2,GBSA,7,350,399,25
concentricCircles1,2,11,7,ELASTICNET,8,400,449,19
concentricCircles1,2,11,2,GBSA,8,400,449,5
concentricCircles1,2,11,1,RSF,6,300,349,20
concentricCircles1,2,11,5,WEIBULLAFT,6,300,349,2
concentricCircles1,2,11,3,DEEPSURV,4,200,249,19
concentricCircles1,2,11,8,MTLR,4,200,249,10
concentricCircles1,2,11,3,DEEPSURV,5,250,299,17
concentricCircles1,2,11,5,WEIBULLAFT,7,350,399,4
concentricCircles1,2,11,8,MTLR,5,250,299,14
concentricCircles1,2,11,1,RSF,7,350,399,19
concentricCircles1,2,11,3,DEEPSURV,6,300,349,25
concentricCircles1,2,11,8,MTLR,6,300,349,18
concentricCircles1,2,11,3,DEEPSURV,7,350,399,16
concentricCircles1,2,11,8,MTLR,7,350,399,18
concentricCircles1,2,11,,,0,0,49,1
concentricCircles1,3,21,0,COX,4,200,249,30
concentricCircles1,3,21,0,COX,5,250,299,25
concentricCircles1,3,21,6,KNN,3,150,199,1
concentricCircles1,3,21,4,SSVM,4,200,249,25
concentricCircles1,3,21,6,KNN,4,200,249,15
concentricCircles1,3,21,1,RSF,4,200,249,20
concentricCircles1,3,21,2,GBSA,4,200,249,32
concentricCircles1,3,21,7,ELASTICNET,4,200,249,6
concentricCircles1,3,21,0,COX,6,300,349,32
concentricCircles1,3,21,5,WEIBULLAFT,4,200,249,31
concentricCircles1,3,21,4,SSVM,5,250,299,35
concentricCircles1,3,21,2,GBSA,5,250,299,28
concentricCircles1,3,21,0,COX,7,350,399,24
concentricCircles1,3,21,6,KNN,5,250,299,19
concentricCircles1,3,21,4,SSVM,6,300,349,23
concentricCircles1,3,21,5,WEIBULLAFT,5,250,299,38
concentricCircles1,3,21,7,ELASTICNET,5,250,299,8
concentricCircles1,3,21,2,GBSA,6,300,349,25
concentricCircles1,3,21,5,WEIBULLAFT,6,300,349,31
concentricCircles1,3,21,6,KNN,6,300,349,22
concentricCircles1,3,21,4,SSVM,7,350,399,27
concentricCircles1,3,21,1,RSF,5,250,299,10
concentricCircles1,3,21,2,GBSA,7,350,399,36
concentricCircles1,3,21,7,ELASTICNET,6,300,349,7
concentricCircles1,3,21,5,WEIBULLAFT,7,350,399,32
concentricCircles1,3,21,6,KNN,7,350,399,14
concentricCircles1,3,21,2,GBSA,8,400,449,29
concentricCircles1,3,21,2,GBSA,9,450,499,31
concentricCircles1,3,21,7,ELASTICNET,7,350,399,10
concentricCircles1,3,21,2,GBSA,10,500,549,1
concentricCircles1,3,21,1,RSF,6,300,349,17
concentricCircles1,3,21,3,DEEPSURV,4,200,249,19
concentricCircles1,3,21,3,DEEPSURV,5,250,299,17
concentricCircles1,3,21,1,RSF,7,350,399,16
concentricCircles1,3,21,8,MTLR,5,250,299,1
concentricCircles1,3,21,3,DEEPSURV,6,300,349,28
concentricCircles1,3,21,3,DEEPSURV,7,350,399,28
concentricCircles1,3,21,8,MTLR,7,350,399,2
concentricCircles1,4,31,0,COX,4,200,249,21
concentricCircles1,4,31,6,KNN,4,200,249,31
concentricCircles1,4,31,7,ELASTICNET,4,200,249,34
concentricCircles1,4,31,0,COX,5,250,299,23
concentricCircles1,4,31,4,SSVM,4,200,249,25
concentricCircles1,4,31,1,RSF,4,200,249,21
concentricCircles1,4,31,2,GBSA,4,200,249,23
concentricCircles1,4,31,7,ELASTICNET,5,250,299,25
concentricCircles1,4,31,6,KNN,5,250,299,29
concentricCircles1,4,31,5,WEIBULLAFT,4,200,249,4
concentricCircles1,4,31,4,SSVM,5,250,299,23
concentricCircles1,4,31,0,COX,6,300,349,25
concentricCircles1,4,31,6,KNN,6,300,349,32
concentricCircles1,4,31,2,GBSA,5,250,299,28
concentricCircles1,4,31,7,ELASTICNET,6,300,349,28
concentricCircles1,4,31,0,COX,7,350,399,22
concentricCircles1,4,31,4,SSVM,6,300,349,35
concentricCircles1,4,31,6,KNN,7,350,399,29
concentricCircles1,4,31,7,ELASTICNET,7,350,399,28
concentricCircles1,4,31,2,GBSA,6,300,349,20
concentricCircles1,4,31,4,SSVM,7,350,399,26
concentricCircles1,4,31,1,RSF,5,250,299,25
concentricCircles1,4,31,5,WEIBULLAFT,5,250,299,6
concentricCircles1,4,31,2,GBSA,7,350,399,30
concentricCircles1,4,31,5,WEIBULLAFT,6,300,349,7
concentricCircles1,4,31,1,RSF,6,300,349,23
concentricCircles1,4,31,3,DEEPSURV,4,200,249,7
concentricCircles1,4,31,5,WEIBULLAFT,7,350,399,7
concentricCircles1,4,31,3,DEEPSURV,5,250,299,6
concentricCircles1,4,31,1,RSF,7,350,399,19
concentricCircles1,4,31,3,DEEPSURV,6,300,349,8
concentricCircles1,4,31,1,RSF,8,400,449,14
concentricCircles1,4,31,3,DEEPSURV,7,350,399,15
concentricCircles1,5,41,0,COX,4,200,249,41
concentricCircles1,5,41,0,COX,5,250,299,41
concentricCircles1,5,41,0,COX,6,300,349,36
concentricCircles1,5,41,4,SSVM,4,200,249,36
concentricCircles1,5,41,6,KNN,4,200,249,16
concentricCircles1,5,41,0,COX,7,350,399,29
concentricCircles1,5,41,2,GBSA,4,200,249,22
concentricCircles1,5,41,4,SSVM,5,250,299,42
concentricCircles1,5,41,1,RSF,4,200,249,22
concentricCircles1,5,41,5,WEIBULLAFT,4,200,249,26
concentricCircles1,5,41,4,SSVM,6,300,349,36
concentricCircles1,5,41,7,ELASTICNET,4,200,249,4
concentricCircles1,5,41,6,KNN,5,250,299,23
concentricCircles1,5,41,4,SSVM,7,350,399,45
concentricCircles1,5,41,2,GBSA,5,250,299,16
concentricCircles1,5,41,5,WEIBULLAFT,5,250,299,34
concentricCircles1,5,41,6,KNN,6,300,349,15
concentricCircles1,5,41,5,WEIBULLAFT,6,300,349,28
concentricCircles1,5,41,2,GBSA,6,300,349,13
concentricCircles1,5,41,7,ELASTICNET,5,250,299,6
concentricCircles1,5,41,,,0,0,49,1
concentricCircles1,5,41,1,RSF,5,250,299,20
concentricCircles1,5,41,7,ELASTICNET,6,300,349,10
concentricCircles1,5,41,6,KNN,7,350,399,16
concentricCircles1,5,41,5,WEIBULLAFT,7,350,399,27
concentricCircles1,5,41,2,GBSA,7,350,399,19
concentricCircles1,5,41,7,ELASTICNET,7,350,399,11
concentricCircles1,5,41,8,MTLR,4,200,249,17
concentricCircles1,5,41,1,RSF,6,300,349,11
concentricCircles1,5,41,8,MTLR,5,250,299,11
concentricCircles1,5,41,7,ELASTICNET,8,400,449,4
concentricCircles1,5,41,8,MTLR,6,300,349,15
concentricCircles1,5,41,1,RSF,7,350,399,19
concentricCircles1,5,41,8,MTLR,7,350,399,15
concentricCircles1,5,41,3,DEEPSURV,7,350,399,1
concentricCircles1,6,51,0,COX,4,200,249,40
concentricCircles1,6,51,0,COX,5,250,299,46
concentricCircles1,6,51,0,COX,6,300,349,39
concentricCircles1,6,51,6,KNN,4,200,249,17
concentricCircles1,6,51,0,COX,7,350,399,36
concentricCircles1,6,51,7,ELASTICNET,4,200,249,38
concentricCircles1,6,51,4,SSVM,4,200,249,39
concentricCircles1,6,51,7,ELASTICNET,5,250,299,37
concentricCircles1,6,51,4,SSVM,5,250,299,34
concentricCircles1,6,51,1,RSF,4,200,249,24
concentricCircles1,6,51,5,WEIBULLAFT,4,200,249,40
concentricCircles1,6,51,7,ELASTICNET,6,300,349,42
concentricCircles1,6,51,4,SSVM,6,300,349,34
concentricCircles1,6,51,7,ELASTICNET,7,350,399,42
concentricCircles1,6,51,6,KNN,5,250,299,18
concentricCircles1,6,51,5,WEIBULLAFT,5,250,299,34
concentricCircles1,6,51,4,SSVM,7,350,399,34
concentricCircles1,6,51,5,WEIBULLAFT,6,300,349,37
concentricCircles1,6,51,6,KNN,6,300,349,23
concentricCircles1,6,51,2,GBSA,5,250,299,6
concentricCircles1,6,51,5,WEIBULLAFT,7,350,399,32
concentricCircles1,6,51,1,RSF,5,250,299,24
concentricCircles1,6,51,6,KNN,7,350,399,19
concentricCircles1,6,51,2,GBSA,6,300,349,1
concentricCircles1,6,51,3,DEEPSURV,4,200,249,33
concentricCircles1,6,51,8,MTLR,4,200,249,29
concentricCircles1,6,51,1,RSF,6,300,349,25
concentricCircles1,6,51,3,DEEPSURV,5,250,299,38
concentricCircles1,6,51,8,MTLR,5,250,299,22
concentricCircles1,6,51,3,DEEPSURV,6,300,349,24
concentricCircles1,6,51,2,GBSA,7,350,399,4
concentricCircles1,6,51,8,MTLR,6,300,349,26
concentricCircles1,6,51,3,DEEPSURV,7,350,399,27
concentricCircles1,6,51,1,RSF,7,350,399,26
concentricCircles1,6,51,8,MTLR,7,350,399,26
concentricCircles1,6,51,8,MTLR,8,400,449,12
concentricCircles1,7,61,0,COX,4,200,249,46
concentricCircles1,7,61,0,COX,5,250,299,45
concentricCircles1,7,61,0,COX,6,300,349,39
concentricCircles1,7,61,0,COX,7,350,399,40
concentricCircles1,7,61,7,ELASTICNET,4,200,249,9
concentricCircles1,7,61,6,KNN,4,200,249,36
concentricCircles1,7,61,4,SSVM,4,200,249,16
concentricCircles1,7,61,1,RSF,4,200,249,16
concentricCircles1,7,61,6,KNN,5,250,299,35
concentricCircles1,7,61,5,WEIBULLAFT,4,200,249,32
concentricCircles1,7,61,2,GBSA,4,200,249,13
concentricCircles1,7,61,6,KNN,6,300,349,32
concentricCircles1,7,61,5,WEIBULLAFT,5,250,299,31
concentricCircles1,7,61,4,SSVM,5,250,299,16
concentricCircles1,7,61,7,ELASTICNET,5,250,299,12
concentricCircles1,7,61,6,KNN,7,350,399,31
concentricCircles1,7,61,2,GBSA,5,250,299,18
concentricCircles1,7,61,5,WEIBULLAFT,6,300,349,26
concentricCircles1,7,61,1,RSF,5,250,299,22
concentricCircles1,7,61,4,SSVM,6,300,349,22
concentricCircles1,7,61,7,ELASTICNET,6,300,349,12
concentricCircles1,7,61,2,GBSA,6,300,349,11
concentricCircles1,7,61,5,WEIBULLAFT,7,350,399,27
concentricCircles1,7,61,4,SSVM,7,350,399,26
concentricCircles1,7,61,7,ELASTICNET,7,350,399,10
concentricCircles1,7,61,2,GBSA,7,350,399,17
concentricCircles1,7,61,3,DEEPSURV,4,200,249,10
concentricCircles1,7,61,1,RSF,6,300,349,23
concentricCircles1,7,61,8,MTLR,4,200,249,10
concentricCircles1,7,61,3,DEEPSURV,5,250,299,13
concentricCircles1,7,61,8,MTLR,5,250,299,22
concentricCircles1,7,61,8,MTLR,6,300,349,30
concentricCircles1,7,61,1,RSF,7,350,399,18
concentricCircles1,7,61,3,DEEPSURV,6,300,349,15
concentricCircles1,7,61,8,MTLR,7,350,399,23
concentricCircles1,7,61,3,DEEPSURV,7,350,399,22
concentricCircles1,7,61,8,MTLR,8,400,449,7
concentricCircles1,8,71,0,COX,4,200,249,30
concentricCircles1,8,71,0,COX,5,250,299,26
concentricCircles1,8,71,6,KNN,4,200,249,25
concentricCircles1,8,71,7,ELASTICNET,4,200,249,26
concentricCircles1,8,71,1,RSF,4,200,249,28
