instance,run,target_kappa,repeat,achieved_kappa,C
d493_or2,run-1781293250_i9,0.6,4,0.571594219667942,0.5957911213531023
d493_or2,run-1781293250_i9,0.7,0,0.6936500860837657,0.5504407699128893
d493_or2,run-1781293250_i9,0.7,1,0.6541614595912897,0.5696295553268321
d493_or2,run-1781293250_i9,0.7,2,0.7320990333173316,0.5484120515848976
d493_or2,run-1781293250_i9,0.7,3,0.7080628408402903,0.5491437275595692
d493_or2,run-1781293250_i9,0.7,4,0.6901226312645818,0.5599790432049113
d493_or2,run-1781293250_i9,0.8,0,0.7878558872848678,0.5265953511448056
d493_or2,run-1781293250_i9,0.8,1,0.7817545309729886,0.5231319756169982
d493_or2,run-1781293250_i9,0.8,2,0.7865247951061083,0.5219444674173737
d493_or2,run-1781293250_i9,0.8,3,0.8130659618412641,0.5140168210554712
d493_or2,run-1781293250_i9,0.8,4,0.8090502077988964,0.5103707414829659
d493_or2,run-1781293250_i9,0.9,0,0.897641003103957,0.4674746620885585
d493_or2,run-1781293250_i9,0.9,1,0.9055165876805455,0.4590044433612875
d493_or2,run-1781293250_i9,0.9,2,0.8993022573039721,0.4767529841497619
d493_or2,run-1781293250_i9,0.9,3,0.90283349621509,0.4705744319342265
d493_or2,run-1781293250_i9,0.9,4,0.9019194109674747,0.46772109213532037
d493_or2,run-1781293250_i9,0.95,0,0.9531536317780627,0.42581239706151475
d493_or2,run-1781293250_i9,0.95,1,0.9523583102558008,0.4240889365261947
d493_or2,run-1781293250_i9,0.95,2,0.9481551679808536,0.4246440253992688
d493_or2,run-1781293250_i9,0.95,3,0.948361930764136,0.4316544877198653
d493_or2,run-1781293250_i9,0.95,4,0.9488740319255856,0.43929503631061423
d493_or2,run-1781293598_i9,0.0,0,0.01845056389145848,0.729550317215204
d493_or2,run-1781293598_i9,0.0,1,-0.05637877937587792,0.7376858770713082
d493_or2,run-1781293598_i9,0.0,2,-0.00827888756714804,0.7371654930234467
d493_or2,run-1781293598_i9,0.0,3,0.041996163409746996,0.7256214933747165
d493_or2,run-1781293598_i9,0.0,4,0.009413046650406919,0.7248182549495732
d493_or2,run-1781293598_i9,0.1,0,0.09637872565227414,0.7077365984523813
d493_or2,run-1781293598_i9,0.1,1,0.0898801734070386,0.7033097630197774
d493_or2,run-1781293598_i9,0.1,2,0.08864819287797177,0.7086155796223461
d493_or2,run-1781293598_i9,0.1,3,0.13262246333577668,0.7012693214370972
d493_or2,run-1781293598_i9,0.1,4,0.05874015159820105,0.7176259260361191
d493_or2,run-1781293598_i9,0.2,0,0.20693165137188652,0.6837258510345033
d493_or2,run-1781293598_i9,0.2,1,0.1947835620720663,0.6936981393478034
d493_or2,run-1781293598_i9,0.2,2,0.23860409169818372,0.681486649330881
d493_or2,run-1781293598_i9,0.2,3,0.12731647819722802,0.7049161364950839
d493_or2,run-1781293598_i9,0.2,4,0.21301839407001114,0.6925199709513435
d493_or2,run-1781293598_i9,0.3,0,0.2738154195938601,0.6740217338699169
d493_or2,run-1781293598_i9,0.3,1,0.31238573354938376,0.6715873158260636
d493_or2,run-1781293598_i9,0.3,2,0.2711559205866577,0.6756160627128369
d493_or2,run-1781293598_i9,0.3,3,0.3381926350753183,0.6667920228768878
d493_or2,run-1781293598_i9,0.3,4,0.31945961082210234,0.6687662262682097
d493_or2,run-1781293598_i9,0.4,0,0.3776626214882185,0.6571894099747414
d493_or2,run-1781293598_i9,0.4,1,0.41310449316836,0.6502352238360154
d493_or2,run-1781293598_i9,0.4,2,0.4666945442860218,0.6386552273946474
d493_or2,run-1781293598_i9,0.4,3,0.33025490073741254,0.670474729834617
d493_or2,run-1781293598_i9,0.4,4,0.3813281297367232,0.6595768863846406
d493_or2,run-1781293598_i9,0.5,0,0.5187906632849458,0.6320898696956581
d493_or2,run-1781293598_i9,0.5,1,0.49896256355141677,0.6361132746264986
d493_or2,run-1781293598_i9,0.5,2,0.5040776881801445,0.6476359095737741
d493_or2,run-1781293598_i9,0.5,3,0.4707073523986778,0.6401154992548436
d493_or2,run-1781293598_i9,0.5,4,0.4990242697691862,0.624704302675038
d493_or2,run-1781293598_i9,0.6,0,0.5867650394330791,0.6057801185970977
d493_or2,run-1781293598_i9,0.6,1,0.5778345336066142,0.6122408868156922
d493_or2,run-1781293598_i9,0.6,2,0.5706889056151773,0.6110697438914061
d493_or2,run-1781293598_i9,0.6,3,0.5865947626543072,0.6086365669972411
d493_or2,run-1781293598_i9,0.6,4,0.5718400953746718,0.6157203290509091
d493_or2,run-1781293598_i9,0.7,0,0.7174841747815933,0.5851512455847158
d493_or2,run-1781293598_i9,0.7,1,0.6879721267078872,0.5861428805749818
d493_or2,run-1781293598_i9,0.7,2,0.7101339537984414,0.5852555413215754
d493_or2,run-1781293598_i9,0.7,3,0.706941826388685,0.587976949759427
d493_or2,run-1781293598_i9,0.7,4,0.7153775131131823,0.5894371813601265
d493_or2,run-1781293598_i9,0.8,0,0.8157529456930095,0.5482106634409603
d493_or2,run-1781293598_i9,0.8,1,0.8080365351872054,0.5559503722823759
d493_or2,run-1781293598_i9,0.8,2,0.8007931906925078,0.5464113123737458
d493_or2,run-1781293598_i9,0.8,3,0.7915447539233226,0.5647757904299522
d493_or2,run-1781293598_i9,0.8,4,0.7862534157660083,0.558340939997392
d493_or2,run-1781293598_i9,0.9,0,0.899340599058604,0.5141316474525846
d493_or2,run-1781293598_i9,0.9,1,0.8967743190169238,0.5214292898625769
d493_or2,run-1781293598_i9,0.9,2,0.8985121825907947,0.5177074543420157
d493_or2,run-1781293598_i9,0.9,3,0.9023640088360045,0.5167996240643566
d493_or2,run-1781293598_i9,0.9,4,0.8941692851917326,0.533493766913459
d493_or2,run-1781293598_i9,0.95,0,0.9534611197607054,0.4853573222691499
d493_or2,run-1781293598_i9,0.95,1,0.9527064029446343,0.4840809424706407
d493_or2,run-1781293598_i9,0.95,2,0.9537023227096104,0.48826642254275887
d493_or2,run-1781293598_i9,0.95,3,0.9520543649151284,0.4870823132217639
d493_or2,run-1781293598_i9,0.95,4,0.9539011888366055,0.4848815873216738
d493_or2,run-1781293999_i9,0.0,0,0.006410219413126108,0.7334316113318805
d493_or2,run-1781293999_i9,0.0,1,-0.00242292432542933,0.7288609632515686
d493_or2,run-1781293999_i9,0.0,2,0.007419658255485529,0.7335528010658109
d493_or2,run-1781293999_i9,0.0,3,0.011975017762757736,0.728795251747458
d493_or2,run-1781293999_i9,0.0,4,-0.01026675794753066,0.727628563805876
d493_or2,run-1781293999_i9,0.1,0,0.12512817673665688,0.706912929146969
d493_or2,run-1781293999_i9,0.1,1,0.07482803569924043,0.7228154146004853
d493_or2,run-1781293999_i9,0.1,2,0.05579080853986892,0.7113082502167067
d493_or2,run-1781293999_i9,0.1,3,0.06691571193736424,0.7160286967560666
d493_or2,run-1781293999_i9,0.1,4,0.11152025434544287,0.7097383987948709
d493_or2,run-1781293999_i9,0.2,0,0.19836838974026152,0.6937995480408972
d493_or2,run-1781293999_i9,0.2,1,0.18237810656032674,0.7032206503766305
d493_or2,run-1781293999_i9,0.2,2,0.1181893195539002,0.7163306222949068
d493_or2,run-1781293999_i9,0.2,3,0.2021451567200826,0.6946080876850615
d493_or2,run-1781293999_i9,0.2,4,0.20794972157307587,0.6939664628795413
d493_or2,run-1781293999_i9,0.3,0,0.3016668247656288,0.6684977590800318
d493_or2,run-1781293999_i9,0.3,1,0.2786453196411256,0.6712819763726332
d493_or2,run-1781293999_i9,0.3,2,0.3049712735970344,0.6723802996037782
d493_or2,run-1781293999_i9,0.3,3,0.3284128729561813,0.6654908995257962
d493_or2,run-1781293999_i9,0.3,4,0.31814140713141137,0.6628257521155824
d493_or2,run-1781293999_i9,0.4,0,0.3237603679325015,0.6709162923283234
d493_or2,run-1781293999_i9,0.4,1,0.42148187781609137,0.6502341654329312
d493_or2,run-1781293999_i9,0.4,2,0.4104693513025425,0.649697974392923
d493_or2,run-1781293999_i9,0.4,3,0.42616741085780274,0.6505410333902201
d493_or2,run-1781293999_i9,0.4,4,0.4410729728859639,0.6376983486830528
d493_or2,run-1781293999_i9,0.5,0,0.4947350921401215,0.6273560792504363
d493_or2,run-1781293999_i9,0.5,1,0.4996704924868254,0.6378117204702234
d493_or2,run-1781293999_i9,0.5,2,0.47773378139145245,0.6282508009153318
d493_or2,run-1781293999_i9,0.5,3,0.4892200252986644,0.6342008879633669
d493_or2,run-1781293999_i9,0.5,4,0.44005524060041834,0.6516032906764169
d493_or2,run-1781293999_i9,0.6,0,0.6339191538038171,0.6001473428800769
d493_or2,run-1781293999_i9,0.6,1,0.5575750213033508,0.6230703023421905
d493_or2,run-1781293999_i9,0.6,2,0.5690538171447137,0.6181688466111772
d493_or2,run-1781293999_i9,0.6,3,0.6105446890656115,0.6005227144521206
d493_or2,run-1781293999_i9,0.6,4,0.6236168608571864,0.6008693051031091
d493_or2,run-1781293999_i9,0.7,0,0.6750310926211043,0.5879689332305568
d493_or2,run-1781293999_i9,0.7,1,0.6884346523288147,0.5959304133991532
d493_or2,run-1781293999_i9,0.7,2,0.7037794753364173,0.5822586598160417
d493_or2,run-1781293999_i9,0.7,3,0.7009255251728476,0.5831932680994731
d493_or2,run-1781293999_i9,0.7,4,0.675798418309218,0.5895903875266018
d493_or2,run-1781293999_i9,0.8,0,0.779334404366305,0.5633344499210413
d493_or2,run-1781293999_i9,0.8,1,0.8006898019386646,0.554376711299433
d493_or2,run-1781293999_i9,0.8,2,0.8176034703782324,0.5566338837016079
d493_or2,run-1781293999_i9,0.8,3,0.7949528526971663,0.5598196403791726
d493_or2,run-1781293999_i9,0.8,4,0.8070711764940305,0.55468232471184
d493_or2,run-1781293999_i9,0.9,0,0.9032843728780843,0.4927054127263223
d493_or2,run-1781293999_i9,0.9,1,0.8967904465331159,0.5076994875549048
d493_or2,run-1781293999_i9,0.9,2,0.8941420396662272,0.5035830714022349
d493_or2,run-1781293999_i9,0.9,3,0.901294544107724,0.501201508581156
d493_or2,run-1781293999_i9,0.9,4,0.8979928354649283,0.5230749850292842
d493_or2,run-1781293999_i9,0.95,0,0.9551421362345428,0.4738925121347238
d493_or2,run-1781293999_i9,0.95,1,0.95224746220408,0.4878531404076019
d493_or2,run-1781293999_i9,0.95,2,0.952568545261986,0.4830896297218337
d493_or2,run-1781293999_i9,0.95,3,0.9526152742230666,0.48369259126516817
d493_or2,run-1781293999_i9,0.95,4,0.9527004678529845,0.4854921481524957
d493_or30,run-1781507407_i9,0.0,0,-0.07990308415753145,0.7520774206744906
d493_or30,run-1781507407_i9,0.0,1,-0.00840063837521982,0.7311166039920058
d493_or30,run-1781507407_i9,0.0,2,0.035188278477677935,0.7267789025821596
d493_or30,run-1781507407_i9,0.0,3,-0.03603124368652602,0.737740467036775
d493_or30,run-1781507407_i9,0.0,4,0.03934860402502233,0.7295367486878079
d493_or30,run-1781507407_i9,0.1,0,0.0769469655945998,0.7139362074497564
d493_or30,run-1781507407_i9,0.1,1,0.13160401172086222,0.702687655839865
d493_or30,run-1781507407_i9,0.1,2,0.062305069650337955,0.7133255470189974
d493_or30,run-1781507407_i9,0.1,3,0.12671252318240345,0.7163967788844476
d493_or30,run-1781507407_i9,0.1,4,0.13136942010133346,0.7022605689530054
d493_or30,run-1781507407_i9,0.2,0,0.17137452651666238,0.7022492300923889
d493_or30,run-1781507407_i9,0.2,1,0.15555806140813735,0.7086854571206985
d493_or30,run-1781507407_i9,0.2,2,0.22030063131113026,0.6949345194872487
d493_or30,run-1781507407_i9,0.2,3,0.19048907722070688,0.702036184282316
d493_or30,run-1781507407_i9,0.2,4,0.2689198496857927,0.6978180013067172
d493_or30,run-1781507407_i9,0.3,0,0.31890076769248943,0.6789072301811921
d493_or30,run-1781507407_i9,0.3,1,0.3077622594818547,0.6720454445888521
d493_or30,run-1781507407_i9,0.3,2,0.3393594124086654,0.6685756390801915
d493_or30,run-1781507407_i9,0.3,3,0.26434774421902424,0.6838375534363696
d493_or30,run-1781507407_i9,0.3,4,0.2624140143383438,0.6870506355460292
d493_or30,run-1781507407_i9,0.4,0,0.3398187115363018,0.6599985374236718
d493_or30,run-1781507407_i9,0.4,1,0.43656076559751894,0.6486565835974456
d493_or30,run-1781507407_i9,0.4,2,0.3855364134437244,0.6569480156103128
d493_or30,run-1781507407_i9,0.4,3,0.3834240873941211,0.6618863067937378
d493_or30,run-1781507407_i9,0.4,4,0.4375952735646992,0.6446564704768218
d493_or30,run-1781507407_i9,0.5,0,0.49800863169348164,0.6436387385842458
d493_or30,run-1781507407_i9,0.5,1,0.5298739618988936,0.6381998388807681
d493_or30,run-1781507407_i9,0.5,2,0.47674992548851736,0.6353695943161219
d493_or30,run-1781507407_i9,0.5,3,0.5041122374083127,0.6381128193154373
d493_or30,run-1781507407_i9,0.5,4,0.4855331559005359,0.6453339394183784
d493_or30,run-1781507407_i9,0.6,0,0.6085056532397535,0.617159722272923
d493_or30,run-1781507407_i9,0.6,1,0.6381150112123983,0.6000003643332338
d493_or30,run-1781507407_i9,0.6,2,0.5945593171657308,0.6216776190336492
d493_or30,run-1781507407_i9,0.6,3,0.6090788446174946,0.6151620243347454
d493_or30,run-1781507407_i9,0.6,4,0.5735682657312753,0.6118500515810226
d493_or30,run-1781507407_i9,0.7,0,0.68769477363089,0.5986115361634533
d493_or30,run-1781507407_i9,0.7,1,0.6967310285868205,0.5764007657945118
d493_or30,run-1781507407_i9,0.7,2,0.6783418932848702,0.5982922367426524
d493_or30,run-1781507407_i9,0.7,3,0.7000749352392509,0.5809775303880318
d493_or30,run-1781507407_i9,0.7,4,0.7048867267794523,0.5779363817387435
d493_or30,run-1781507407_i9,0.8,0,0.7966232549109692,0.5566499144178594
d493_or30,run-1781507407_i9,0.8,1,0.8019240849977526,0.5538544845919071
d493_or30,run-1781507407_i9,0.8,2,0.8106362543091579,0.5609554379151167
d493_or30,run-1781507407_i9,0.8,3,0.8005034725782612,0.5532974845060153
d493_or30,run-1781507407_i9,0.8,4,0.7974668732549332,0.5542327511697367
d493_or30,run-1781507407_i9,0.9,0,0.8952910706044526,0.5157371658153685
d493_or30,run-1781507407_i9,0.9,1,0.9016305742090441,0.5170839119947372
d493_or30,run-1781507407_i9,0.9,2,0.8902361096035329,0.5207498558530942
d493_or30,run-1781507407_i9,0.9,3,0.8994164461660377,0.5206958301355845
d493_or30,run-1781507407_i9,0.9,4,0.8890316849074149,0.5290269902969371
d493_or30,run-1781507407_i9,0.95,0,0.9527461765955911,0.48559210766256977
d493_or30,run-1781507407_i9,0.95,1,0.9473137180117772,0.49565947504837005
d493_or30,run-1781507407_i9,0.95,2,0.9476122588162125,0.49774749367733484
d493_or30,run-1781507407_i9,0.95,3,0.948743590435801,0.4974759532149249
d493_or30,run-1781507407_i9,0.95,4,0.947842220433475,0.5005287011817383
d493_or30,run-1781507653_i9,0.0,0,0.0006095877721321566,0.6996837649111465
d493_or30,run-1781507653_i9,0.0,1,0.025587600477434445,0.6884963520736608
d493_or30,run-1781507653_i9,0.0,2,-0.03740143840623839,0.7065974588315921
d493_or30,run-1781507653_i9,0.0,3,0.05420429038279008,0.689395472267835
d493_or30,run-1781507653_i9,0.0,4,0.038900456760775866,0.6856605538557481
d493_or30,run-1781507653_i9,0.1,0,0.13996016097959257,0.6699934816803994
d493_or30,run-1781507653_i9,0.1,1,0.1201237674576162,0.6651400820068287
d493_or30,run-1781507653_i9,0.1,2,0.11261304522923317,0.6744619921949473
d493_or30,run-1781507653_i9,0.1,3,0.10107856966636747,0.6744917989283777
d493_or30,run-1781507653_i9,0.1,4,0.1089402084369678,0.6694450948255678
d493_or30,run-1781507653_i9,0.2,0,0.1891088317150054,0.6586723426172323
d493_or30,run-1781507653_i9,0.2,1,0.28506362269768326,0.639077818091316
d493_or30,run-1781507653_i9,0.2,2,0.13086794411917943,0.6749599654007551
d493_or30,run-1781507653_i9,0.2,3,0.1417613467911653,0.6654130949925875
d493_or30,run-1781507653_i9,0.2,4,0.19654649437486002,0.6540788438928297
d493_or30,run-1781507653_i9,0.3,0,0.263983230674139,0.6367245696278558
d493_or30,run-1781507653_i9,0.3,1,0.3539729368982686,0.6222996067549292
d493_or30,run-1781507653_i9,0.3,2,0.27508878154960936,0.6373943247884549
d493_or30,run-1781507653_i9,0.3,3,0.2884930984195062,0.6297762243224244
d493_or30,run-1781507653_i9,0.3,4,0.2534566792814782,0.6420156889362183
d493_or30,run-1781507653_i9,0.4,0,0.3983681394285282,0.6091003223144357
d493_or30,run-1781507653_i9,0.4,1,0.3753164042247977,0.6086688898585053
d493_or30,run-1781507653_i9,0.4,2,0.4303679902218216,0.5935033843850401
d493_or30,run-1781507653_i9,0.4,3,0.34105731199102957,0.6283373242128087
d493_or30,run-1781507653_i9,0.4,4,0.3179164703779847,0.6326858193661999
d493_or30,run-1781507653_i9,0.5,0,0.4953080014458805,0.5710105032993635
d493_or30,run-1781507653_i9,0.5,1,0.4978301420264172,0.5935309343557208
d493_or30,run-1781507653_i9,0.5,2,0.5020796561538735,0.5877373804541276
d493_or30,run-1781507653_i9,0.5,3,0.505833656009116,0.5813497559624365
d493_or30,run-1781507653_i9,0.5,4,0.5261808579479674,0.5777341891607328
d493_or30,run-1781507653_i9,0.6,0,0.6610400933794008,0.5402891434806328
d493_or30,run-1781507653_i9,0.6,1,0.5727937915281656,0.5680285492775022
d493_or30,run-1781507653_i9,0.6,2,0.6059660546171255,0.5474970437524636
d493_or30,run-1781507653_i9,0.6,3,0.6130947275103892,0.5430524158951917
d493_or30,run-1781507653_i9,0.6,4,0.5759237582516065,0.5623105060344659
d493_or30,run-1781507653_i9,0.7,0,0.6817931106331383,0.5231961074050536
d493_or30,run-1781507653_i9,0.7,1,0.682205524050224,0.5439204862207564
d493_or30,run-1781507653_i9,0.7,2,0.6971509622132075,0.528196148476316
d493_or30,run-1781507653_i9,0.7,3,0.6757602351789345,0.5431801189994081
d493_or30,run-1781507653_i9,0.7,4,0.6963608875192613,0.5392696143694672
d493_or30,run-1781507653_i9,0.8,0,0.7998342159581701,0.49326111944514794
d493_or30,run-1781507653_i9,0.8,1,0.7985127858446258,0.5019725520648386
d493_or30,run-1781507653_i9,0.8,2,0.7952062718429174,0.4913896551186747
d493_or30,run-1781507653_i9,0.8,3,0.7821568752180287,0.4992411292309979
d493_or30,run-1781507653_i9,0.8,4,0.7814076062629274,0.5022578460149018
d493_or30,run-1781507653_i9,0.9,0,0.9019148643886677,0.4440982904318704
d493_or30,run-1781507653_i9,0.9,1,0.9058302134663839,0.4501953200992942
d493_or30,run-1781507653_i9,0.9,2,0.9089567370054246,0.42581931171952864
d493_or30,run-1781507653_i9,0.9,3,0.8904235327270769,0.44759083435204244
d493_or30,run-1781507653_i9,0.9,4,0.9006564525570524,0.4366850098197445
d493_or30,run-1781507653_i9,0.95,0,0.9509227969635745,0.40130797602762547
d493_or30,run-1781507653_i9,0.95,1,0.9440486634789456,0.42378606752073517
d493_or30,run-1781507653_i9,0.95,2,0.949399388051635,0.41004180021679965
d493_or30,run-1781507653_i9,0.95,3,0.9509640351023209,0.419504516995856
d493_or30,run-1781507653_i9,0.95,4,0.9517156902642856,0.41908830571334676
d493_or30,run-1781508007_i9,0.0,0,0.043516915789668154,0.7033588718632023
d493_or30,run-1781508007_i9,0.0,1,0.016789665710481436,0.7042943263199212
d493_or30,run-1781508007_i9,0.0,2,-0.02798799038443472,0.7090839004284719
d493_or30,run-1781508007_i9,0.0,3,-0.001769243338952073,0.7078368894296397
d493_or30,run-1781508007_i9,0.0,4,0.001318229826158207,0.6968478860617462
d493_or30,run-1781508007_i9,0.1,0,0.08403612561255527,0.688104412908963
d493_or30,run-1781508007_i9,0.1,1,0.09767714018282747,0.6947343251268782
d493_or30,run-1781508007_i9,0.1,2,0.05842136664375202,0.7043177950672879
d493_or30,run-1781508007_i9,0.1,3,0.043619614797261674,0.6991545893719807
d493_or30,run-1781508007_i9,0.1,4,0.1319733500795567,0.6857385367653842
d493_or30,run-1781508007_i9,0.2,0,0.13392414239255554,0.6890677988040074
d493_or30,run-1781508007_i9,0.2,1,0.19620072875623745,0.6799466605510017
d493_or30,run-1781508007_i9,0.2,2,0.19038105907366193,0.6796040505429592
d493_or30,run-1781508007_i9,0.2,3,0.23007479581171472,0.6572001435330589
d493_or30,run-1781508007_i9,0.2,4,0.15112918137174172,0.6835324827709125
d493_or30,run-1781508007_i9,0.3,0,0.23531100833128818,0.6666271966016274
d493_or30,run-1781508007_i9,0.3,1,0.3073501626530714,0.6384932916702274
d493_or30,run-1781508007_i9,0.3,2,0.295179419249494,0.6584139480476076
d493_or30,run-1781508007_i9,0.3,3,0.29853659396245585,0.6506437513229675
d493_or30,run-1781508007_i9,0.3,4,0.2721357646724413,0.6545487895710046
d493_or30,run-1781508007_i9,0.4,0,0.3469573318157057,0.6249090058236273
d493_or30,run-1781508007_i9,0.4,1,0.3982904375450476,0.6196792787466745
d493_or30,run-1781508007_i9,0.4,2,0.4023790667937026,0.6172831724869215
d493_or30,run-1781508007_i9,0.4,3,0.4150359158706089,0.6115762178181144
d493_or30,run-1781508007_i9,0.4,4,0.42141095713730337,0.6154563831441455
d493_or30,run-1781508007_i9,0.5,0,0.4833964370683835,0.6071191752455112
d493_or30,run-1781508007_i9,0.5,1,0.5036637966214649,0.6003223953604714
d493_or30,run-1781508007_i9,0.5,2,0.47581282712556905,0.6044286414181154
d493_or30,run-1781508007_i9,0.5,3,0.48108513909437156,0.6108304330619838
d493_or30,run-1781508007_i9,0.5,4,0.49376560020331367,0.6079808819884508
d493_or30,run-1781508007_i9,0.6,0,0.6107558272191617,0.5745485738954389
d493_or30,run-1781508007_i9,0.6,1,0.5670241515546787,0.5943009673129004
d493_or30,run-1781508007_i9,0.6,2,0.6007971490401559,0.5780154739595896
d493_or30,run-1781508007_i9,0.6,3,0.6061876692998277,0.5735400905473595
d493_or30,run-1781508007_i9,0.6,4,0.5768007919283596,0.5854928500448835
d493_or30,run-1781508007_i9,0.7,0,0.722997813835463,0.5444364842258421
d493_or30,run-1781508007_i9,0.7,1,0.6961967798594317,0.5610377080873287
d493_or30,run-1781508007_i9,0.7,2,0.6920723326098591,0.5428418554189207
d493_or30,run-1781508007_i9,0.7,3,0.6863326683131215,0.5550584422326713
d493_or30,run-1781508007_i9,0.7,4,0.6832367665117324,0.5650626655420903
d493_or30,run-1781508007_i9,0.8,0,0.7822315588110257,0.5163728752086394
d493_or30,run-1781508007_i9,0.8,1,0.8055835474199634,0.5169950939704749
d493_or30,run-1781508007_i9,0.8,2,0.8128046371243766,0.5147714862188327
d493_or30,run-1781508007_i9,0.8,3,0.8010794560241894,0.5157119355256105
d493_or30,run-1781508007_i9,0.8,4,0.7974973004187814,0.5098058846431949
d493_or30,run-1781508007_i9,0.9,0,0.8991859678259562,0.44451988793850755
d493_or30,run-1781508007_i9,0.9,1,0.9002347331133674,0.4599620802535883
d493_or30,run-1781508007_i9,0.9,2,0.9007155060818448,0.45817891683506456
d493_or30,run-1781508007_i9,0.9,3,0.9037545849504302,0.4432868475494501
d493_or30,run-1781508007_i9,0.9,4,0.9040791541059734,0.4545692031778028
d493_or30,run-1781508007_i9,0.95,0,0.9484969266887758,0.42510670675128975
d493_or30,run-1781508007_i9,0.95,1,0.9513054549509591,0.42157624172491587
d493_or30,run-1781508007_i9,0.95,2,0.9488914135301466,0.4305404814733871
d493_or30,run-1781508007_i9,0.95,3,0.9514718057161797,0.42961985255514396
d493_or30,run-1781508007_i9,0.95,4,0.9525786826734003,0.40418264887519806
dsj1000_or10,run-1781412575_i9,0.0,0,0.003808576568680609,0.7320476911430734
dsj1000_or10,run-1781412575_i9,0.0,1,-0.06862990903817764,0.7470664977594584
dsj1000_or10,run-1781412575_i9,0.0,2,-0.03479711784507109,0.7480350591266012
dsj1000_or10,run-1781412575_i9,0.0,3,-0.007755482102513267,0.726996534317788
dsj1000_or10,run-1781412575_i9,0.0,4,-0.030949083754789233,0.7446298520909979
dsj1000_or10,run-1781412575_i9,0.1,0,0.11095389817599231,0.7141890822486678
dsj1000_or10,run-1781412575_i9,0.1,1,0.04167476114777578,0.7164260862009694
dsj1000_or10,run-1781412575_i9,0.1,2,0.08486769596706892,0.7235621381567796
dsj1000_or10,run-1781412575_i9,0.1,3,0.11998780397838589,0.7175353971321368
dsj1000_or10,run-1781412575_i9,0.1,4,0.10282643787656827,0.7263337839211684
dsj1000_or10,run-1781412575_i9,0.2,0,0.24491993893280445,0.6892184173574308
dsj1000_or10,run-1781412575_i9,0.2,1,0.24501161696664794,0.6912574971662776
dsj1000_or10,run-1781412575_i9,0.2,2,0.20393129855776476,0.699526861225133
dsj1000_or10,run-1781412575_i9,0.2,3,0.20023308164180886,0.6929843361081658
dsj1000_or10,run-1781412575_i9,0.2,4,0.2514235249307294,0.6880344454945609
dsj1000_or10,run-1781412575_i9,0.3,0,0.27227723484817223,0.6811768948186879
dsj1000_or10,run-1781412575_i9,0.3,1,0.24662870760962569,0.68972199770681
dsj1000_or10,run-1781412575_i9,0.3,2,0.33905570591700046,0.6816041470311027
dsj1000_or10,run-1781412575_i9,0.3,3,0.30878183141262755,0.6793110202113796
dsj1000_or10,run-1781412575_i9,0.3,4,0.3324039265735232,0.6735479435070278
dsj1000_or10,run-1781412575_i9,0.4,0,0.4198430236954356,0.6570798869110419
dsj1000_or10,run-1781412575_i9,0.4,1,0.41677404801723056,0.6639026111503176
dsj1000_or10,run-1781412575_i9,0.4,2,0.39496255229082705,0.6695175867306276
dsj1000_or10,run-1781412575_i9,0.4,3,0.390879138908224,0.659695210177199
dsj1000_or10,run-1781412575_i9,0.4,4,0.37788140636561873,0.6685031364427637
dsj1000_or10,run-1781412575_i9,0.5,0,0.5325907518592395,0.6278153702883149
dsj1000_or10,run-1781412575_i9,0.5,1,0.4845692331859339,0.6457356439007815
dsj1000_or10,run-1781412575_i9,0.5,2,0.49669639621828704,0.6396546472581234
dsj1000_or10,run-1781412575_i9,0.5,3,0.46795283616130884,0.6490259703636302
dsj1000_or10,run-1781412575_i9,0.5,4,0.4903418382442561,0.6408966543645097
dsj1000_or10,run-1781412575_i9,0.6,0,0.6213701602860667,0.6125268987103667
dsj1000_or10,run-1781412575_i9,0.6,1,0.5900846859836572,0.6276406831330412
dsj1000_or10,run-1781412575_i9,0.6,2,0.5813532372603069,0.6242024310091059
dsj1000_or10,run-1781412575_i9,0.6,3,0.6189433405959521,0.6189043221500776
dsj1000_or10,run-1781412575_i9,0.6,4,0.6004861287808704,0.6265909995419423
dsj1000_or10,run-1781412575_i9,0.7,0,0.6902165697100764,0.5954326344603538
dsj1000_or10,run-1781412575_i9,0.7,1,0.6832269125739338,0.6086441648028075
dsj1000_or10,run-1781412575_i9,0.7,2,0.6842320625847857,0.6030432090658361
dsj1000_or10,run-1781412575_i9,0.7,3,0.7074629667709448,0.6008699705999564
dsj1000_or10,run-1781412575_i9,0.7,4,0.708523493895767,0.5970179738562091
dsj1000_or10,run-1781412575_i9,0.8,0,0.8089080271681932,0.5685366895796946
dsj1000_or10,run-1781412575_i9,0.8,1,0.7958274034782855,0.5622971632910632
dsj1000_or10,run-1781412575_i9,0.8,2,0.8000222540074727,0.5727398078606558
dsj1000_or10,run-1781412575_i9,0.8,3,0.7873142610811793,0.5845488517871135
dsj1000_or10,run-1781412575_i9,0.8,4,0.8087130311316338,0.568306861439796
dsj1000_or10,run-1781412575_i9,0.9,0,0.9006141365559132,0.5335172051484108
dsj1000_or10,run-1781412575_i9,0.9,1,0.9007402943932484,0.5359590714033413
dsj1000_or10,run-1781412575_i9,0.9,2,0.9067486429671682,0.538774582713601
dsj1000_or10,run-1781412575_i9,0.9,3,0.8986398187587156,0.5414566764651639
dsj1000_or10,run-1781412575_i9,0.9,4,0.8911244660270856,0.5437771074392568
